symbol,entry_date,src,year,month,combo,sub_signals,rank,board,buy_date,buy_price,sell_date,sell_price,net_pnl_pct,hold_bars,reason,tp,sl,risk_pct,mfe_pct,mae_pct,rr_exit,trend_state,breakout_date,breakout_price,breakout_kind,retrace_price,retrace_state,retrace_signal,stage_span,adx_span,last_event_kind,last_event_date,events_tail,j_p_valid,j_trend,j_trend_conf,j_timing,j_timing_conf,j_tpsl,j_tpsl_conf,j_direction,j_direction_conf
300068.SZ,20231228,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231227"", ""detail"": ""南都电源:关于子公司回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231228"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,CYB,20231228,11.956,20240116,13.136,9.45,12,TIME_STOP,14.576,11.444,4.287,13.884242221478749,2.425560388089676,2.302,down,20231204,12.976,CHoCH↓,13.086,retrace_ok,反抽受限(延续下跌),2,15,CHoCH↓,20231204,"[{""date"": ""20231106"", ""kind"": ""CHoCH↑"", ""level"": 13.746}, {""date"": ""20231120"", ""kind"": ""BOS↑"", ""level"": 14.436}, {""date"": ""20231204"", ""kind"": ""CHoCH↓"", ""level"": 12.976}]",0.36,strong_down,0.37,1.93,0.71,tp_sys_ok,0.64,down,0.65
603267.SH,20231228,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231227"", ""detail"": ""鸿远电子:鸿远电子关于以集中竞价交易方式首次回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231228"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20231228,47.1,20240108,44.872,-5.1197,6,SL_HIT,57.81,44.872,4.729,8.89596602972398,-8.49256900212314,-1.0,down,20231218,50.03,CHoCH↓,50.45,retrace_ok,反抽受限(延续下跌),16,5,CHoCH↓,20231218,"[{""date"": ""20231030"", ""kind"": ""BOS↓"", ""level"": 52.8}, {""date"": ""20231109"", ""kind"": ""CHoCH↑"", ""level"": 57.63}, {""date"": ""20231218"", ""kind"": ""CHoCH↓"", ""level"": 50.03}]",0.32,mild_down,0.42,1.76,0.59,tp_sys_ok,0.54,down,0.6
000950.SZ,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""重药控股:关于董事长增持公司股份计划的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SZ_MAIN,20231229,4.95,20240116,4.773,-3.9641,11,SL_HIT,5.44,4.773,3.571,2.626262626262621,-3.838383838383841,-1.0,down,20231220,4.99,BOS↓,4.98,retrace_ok,反抽受限(延续下跌),30,12,BOS↓,20231220,"[{""date"": ""20231027"", ""kind"": ""BOS↓"", ""level"": 5.09}, {""date"": ""20231207"", ""kind"": ""BOS↓"", ""level"": 5.15}, {""date"": ""20231220"", ""kind"": ""BOS↓"", ""level"": 4.99}]",0.32,strong_down,0.55,1.88,0.58,tp_sys_ok,0.57,down,0.6
300993.SZ,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""玉马遮阳:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20231229,10.24,20240117,10.51,2.4363,12,TIME_STOP,11.57,9.918,3.146,6.34765625,1.07421875,0.838,down,20231226,10.05,BOS↓,10.42,retrace_fail,反抽收复(破位失败),16,25,BOS↓,20231226,"[{""date"": ""20231205"", ""kind"": ""CHoCH↓"", ""level"": 11.06}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 10.23}, {""date"": ""20231226"", ""kind"": ""BOS↓"", ""level"": 10.05}]",0.39,strong_down,0.61,2.11,0.48,tp_sys_ok,0.62,down,0.68
301367.SZ,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""怡和嘉业:中国国际金融股份有限公司关于北京怡和嘉业医疗科技股份有限公司使用部分闲""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,CYB,20231229,60.031,20240103,58.912,-1.2232,2,SL_GAP,66.064,52.335,12.82,2.4587296563442163,-3.3949126284752773,-0.145,up,20231213,60.991,BOS↑,58.018,retrace_fail,回踩跌破(突破失败),4,16,BOS↑,20231213,"[{""date"": ""20231018"", ""kind"": ""CHoCH↓"", ""level"": 60.613}, {""date"": ""20231124"", ""kind"": ""CHoCH↑"", ""level"": 56.756}, {""date"": ""20231213"", ""kind"": ""BOS↑"", ""level"": 60.991}]",0.41,strong_up,0.37,1.67,0.36,tp_sys_ok,0.56,unknown,0.34
600872.SH,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""中炬高新:中炬高新关于以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,SH_MAIN,20231229,26.306,20240117,25.812,-2.275,12,TIME_STOP,33.552,22.932,12.828,2.4546230025682236,-8.569360624155141,-0.146,down,20231204,30.712,BOS↓,30.192,no_retrace,尚未反抽,21,19,BOS↓,20231204,"[{""date"": ""20230901"", ""kind"": ""CHoCH↑"", ""level"": 33.152}, {""date"": ""20231012"", ""kind"": ""CHoCH↓"", ""level"": 32.702}, {""date"": ""20231204"", ""kind"": ""BOS↓"", ""level"": 30.712}]",0.3,strong_down,0.57,1.78,0.62,tp_sys_ok,0.51,down,0.61
603507.SH,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""振江股份:振江股份关于以集中竞价交易方式回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20231229,14.461,20240117,14.322,-1.3586,12,TIME_STOP,15.259,12.45,13.907,1.826092789329592,-6.209351680701025,-0.069,down,20231122,14.642,CHoCH↓,14.933,retrace_ok,反抽受限(延续下跌),23,13,CHoCH↓,20231122,"[{""date"": ""20231031"", ""kind"": ""CHoCH↑"", ""level"": 14.536}, {""date"": ""20231115"", ""kind"": ""BOS↑"", ""level"": 15.081}, {""date"": ""20231122"", ""kind"": ""CHoCH↓"", ""level"": 14.642}]",0.33,mild_down,0.49,1.79,0.63,tp_sys_ok,0.55,down,0.59
603688.SH,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""石英股份:江苏太平洋石英股份有限公司关于以集中竞价交易方式首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,SH_MAIN,20231229,53.666,20240117,54.921,1.9342,12,TIME_STOP,58.843,41.381,22.891,6.130669147198087,-8.808048012593462,0.102,up,20231228,51.553,CHoCH↑,,no_retrace,尚未回踩,7,15,CHoCH↑,20231228,"[{""date"": ""20231124"", ""kind"": ""BOS↓"", ""level"": 55.822}, {""date"": ""20231207"", ""kind"": ""BOS↓"", ""level"": 52.42}, {""date"": ""20231228"", ""kind"": ""CHoCH↑"", ""level"": 51.553}]",0.53,mild_up,0.62,1.98,0.51,tp_sys_ok,0.82,unknown,0.34
688013.SH,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""天臣医疗:关于公司董事长、控股股东及实际控制人之一提议公司回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,KCB,20231229,17.974,20240108,17.974,1.166,5,BE,20.544,17.95,0.133,5.730499610548567,-0.1112718370980259,0.0,down,20231220,18.204,BOS↓,18.244,retrace_ok,反抽受限(延续下跌),13,11,BOS↓,20231220,"[{""date"": ""20231128"", ""kind"": ""BOS↑"", ""level"": 20.184}, {""date"": ""20231205"", ""kind"": ""CHoCH↓"", ""level"": 19.674}, {""date"": ""20231220"", ""kind"": ""BOS↓"", ""level"": 18.204}]",0.34,strong_down,0.58,1.83,0.61,tp_sys_ok,0.58,down,0.72
688420.SH,20231229,EVENT,2023,202312,insider-event,"[{""name"": ""披露日"", ""date"": ""20231228"", ""detail"": ""美腾科技:华泰联合证券有限责任公司关于天津美腾科技股份有限公司使用部分超募资金回""}, {""name"": ""入场(T+1)"", ""date"": ""20231229"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,KCB,20231229,25.084,20240115,24.554,-2.5085,10,SL_GAP,27.504,24.591,1.966,4.066337107319407,-3.388614256099498,-1.075,down,20231218,24.954,BOS↓,25.474,retrace_ok,反抽受限(延续下跌),4,11,BOS↓,20231218,"[{""date"": ""20231120"", ""kind"": ""CHoCH↑"", ""level"": 27.634}, {""date"": ""20231130"", ""kind"": ""CHoCH↓"", ""level"": 26.664}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 24.954}]",0.28,strong_down,0.5,1.74,0.6,tp_sys_ok,0.56,down,0.68
002624.SZ,20240102,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20231229"", ""detail"": ""完美世界:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240102"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240102,11.045,20240117,9.554,-13.8728,11,SL_HIT,13.275,9.554,13.5,2.082390221819841,-15.02942507922137,-1.0,down,20231222,11.405,CHoCH↓,11.075,no_retrace,尚未反抽,5,3,CHoCH↓,20231222,"[{""date"": ""20231108"", ""kind"": ""CHoCH↑"", ""level"": 12.465}, {""date"": ""20231211"", ""kind"": ""BOS↑"", ""level"": 12.545}, {""date"": ""20231222"", ""kind"": ""CHoCH↓"", ""level"": 11.405}]",0.36,mild_down,0.53,1.81,0.56,tp_sys_ok,0.66,down,0.54
002640.SZ,20240102,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20231229"", ""detail"": ""跨境通:关于公司独立董事增持公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240102"", ""detail"": ""次日开盘/回踩0.99限价""}]",1,SZ_MAIN,20240102,3.703,20240103,3.63,-2.3567,1,SL_GAP,4.52,3.676,0.707,2.630583914006368,-2.771025765678181,-2.774,down,20231228,3.8,CHoCH↓,3.89,retrace_ok,反抽受限(延续下跌),2,5,CHoCH↓,20231228,"[{""date"": ""20231208"", ""kind"": ""BOS↓"", ""level"": 3.93}, {""date"": ""20231215"", ""kind"": ""CHoCH↑"", ""level"": 4.27}, {""date"": ""20231228"", ""kind"": ""CHoCH↓"", ""level"": 3.8}]",0.35,mild_down,0.44,2.17,0.62,tp_sys_ok,0.65,down,0.59
300515.SZ,20240102,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20231229"", ""detail"": ""三德科技:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240102"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20240102,10.766,20240104,10.736,-0.5667,2,SL_GAP,10.916,10.23,4.979,2.322125208991266,-1.6719301504737105,-0.056,down,20231218,10.406,BOS↓,10.776,retrace_fail,反抽收复(破位失败),47,3,BOS↓,20231218,"[{""date"": ""20231115"", ""kind"": ""BOS↑"", ""level"": 11.476}, {""date"": ""20231206"", ""kind"": ""CHoCH↓"", ""level"": 10.936}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 10.406}]",0.38,mild_down,0.4,2.04,0.57,tp_sys_ok,0.55,down,0.49
603515.SH,20240102,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20231229"", ""detail"": ""欧普照明:欧普照明股份有限公司关于以集中竞价交易方式回购公司股份的回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240102"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20240102,14.822,20240110,14.13,-5.0602,6,SL_HIT,16.572,14.13,4.67,0.40480367021995534,-4.722709485899335,-1.0,up,20231229,14.752,CHoCH↑,,no_retrace,尚未回踩,4,33,CHoCH↑,20231229,"[{""date"": ""20231027"", ""kind"": ""CHoCH↑"", ""level"": 18.622}, {""date"": ""20231122"", ""kind"": ""CHoCH↓"", ""level"": 16.122}, {""date"": ""20231229"", ""kind"": ""CHoCH↑"", ""level"": 14.752}]",0.57,mild_up,0.52,2.1,0.58,tp_sys_ok,0.85,unknown,0.36
688093.SH,20240102,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20231229"", ""detail"": ""世华科技:关于公司控股股东、实际控制人、董事长、总经理提议回购公司股份的提示性公""}, {""name"": ""入场(T+1)"", ""date"": ""20240102"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,KCB,20240102,16.7,20240110,15.42,-8.0492,6,SL_HIT,16.76,15.42,7.665,0.11976047904191933,-10.479041916167663,-1.0,up,20231229,16.58,CHoCH↑,,no_retrace,尚未回踩,23,10,CHoCH↑,20231229,"[{""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 16.01}, {""date"": ""20231225"", ""kind"": ""BOS↓"", ""level"": 15.69}, {""date"": ""20231229"", ""kind"": ""CHoCH↑"", ""level"": 16.58}]",0.56,mild_up,0.63,1.99,0.61,tp_sys_ok,0.81,unknown,0.34
300993.SZ,20240103,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240102"", ""detail"": ""玉马遮阳:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240103"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240103,10.44,20240105,10.44,0.0017,2,BE,11.57,9.694,7.143,2.3946360153256796,0.0,0.0,down,20231226,10.05,BOS↓,10.58,retrace_fail,反抽收复(破位失败),18,27,BOS↓,20231226,"[{""date"": ""20231205"", ""kind"": ""CHoCH↓"", ""level"": 11.06}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 10.23}, {""date"": ""20231226"", ""kind"": ""BOS↓"", ""level"": 10.05}]",0.34,strong_down,0.51,1.8,0.44,tp_sys_ok,0.49,down,0.68
002004.SZ,20240104,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240103"", ""detail"": ""华邦健康:回购股份报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240104"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,SZ_MAIN,20240104,4.73,20240118,4.503,-5.1924,10,SL_HIT,4.98,4.503,4.802,0.0,-8.456659619450324,-1.0,down,20231220,4.7,CHoCH↓,4.73,retrace_fail,反抽收复(破位失败),21,13,CHoCH↓,20231220,"[{""date"": ""20231018"", ""kind"": ""BOS↓"", ""level"": 4.93}, {""date"": ""20231123"", ""kind"": ""CHoCH↑"", ""level"": 4.84}, {""date"": ""20231220"", ""kind"": ""CHoCH↓"", ""level"": 4.7}]",0.34,mild_down,0.57,2.09,0.52,tp_sys_ok,0.48,down,0.65
300097.SZ,20240104,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240103"", ""detail"": ""智云股份:关于九天中创75.7727%股权回购款的进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240104"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20240104,8.861,20240117,8.149,-8.4106,9,SL_HIT,13.91,8.149,8.027,0.3329383217651527,-8.470176626601212,-1.0,down,20231213,11.1,CHoCH↓,9.8,no_retrace,尚未反抽,1,40,CHoCH↓,20231213,"[{""date"": ""20231108"", ""kind"": ""BOS↑"", ""level"": 11.27}, {""date"": ""20231115"", ""kind"": ""BOS↑"", ""level"": 11.46}, {""date"": ""20231213"", ""kind"": ""CHoCH↓"", ""level"": 11.1}]",0.31,strong_down,0.39,1.5,0.43,tp_sys_ok,0.53,down,0.61
603156.SH,20240104,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240103"", ""detail"": ""养元饮品:养元饮品关于回购公司股份通知债权人的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240104"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20240104,16.535,20240122,17.772,7.0665,12,TIME_STOP,21.052,14.926,9.731,12.258980657974794,-4.432905271128251,0.769,down,20231204,17.652,BOS↓,17.472,no_retrace,尚未反抽,27,28,BOS↓,20231204,"[{""date"": ""20231026"", ""kind"": ""CHoCH↑"", ""level"": 19.982}, {""date"": ""20231122"", ""kind"": ""CHoCH↓"", ""level"": 18.792}, {""date"": ""20231204"", ""kind"": ""BOS↓"", ""level"": 17.652}]",0.31,strong_down,0.49,1.64,0.5,tp_sys_ok,0.6,down,0.55
688093.SH,20240104,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240103"", ""detail"": ""世华科技:关于以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240104"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,KCB,20240104,16.345,20240117,14.838,-9.5995,9,SL_HIT,16.76,14.838,9.218,1.132463337187728,-10.369595408965504,-1.0,up,20231229,16.58,CHoCH↑,16.31,retrace_fail,回踩跌破(突破失败),25,12,CHoCH↑,20231229,"[{""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 16.01}, {""date"": ""20231225"", ""kind"": ""BOS↓"", ""level"": 15.69}, {""date"": ""20231229"", ""kind"": ""CHoCH↑"", ""level"": 16.58}]",0.38,mild_up,0.62,1.72,0.37,sl_too_tight,0.27,unknown,0.35
000534.SZ,20240105,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240104"", ""detail"": ""万泽股份:万泽股份关于回购股份比例达到总股本4%暨回购公司股份的进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240105"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,SZ_MAIN,20240105,12.435,20240118,11.472,-8.128,9,SL_HIT,14.021,11.472,7.744,-0.7590433432325017,-8.720192933233283,-1.0,up,20231229,12.881,CHoCH↑,12.431,retrace_fail,回踩跌破(突破失败),22,32,CHoCH↑,20231229,"[{""date"": ""20231208"", ""kind"": ""CHoCH↓"", ""level"": 12.581}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 12.241}, {""date"": ""20231229"", ""kind"": ""CHoCH↑"", ""level"": 12.881}]",0.38,mild_up,0.54,1.73,0.36,sl_too_tight,0.29,up,0.39
002385.SZ,20240105,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240104"", ""detail"": ""大北农:关于副董事长及其一致行动人增持公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240105"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SZ_MAIN,20240105,5.655,20240108,5.549,-2.2659,1,SL_HIT,7.042,5.549,1.87,-1.1119599354893484,-4.825566590272468,-1.0,down,20231208,6.682,BOS↓,6.682,retrace_ok,反抽受限(延续下跌),5,28,BOS↓,20231208,"[{""date"": ""20231127"", ""kind"": ""BOS↑"", ""level"": 6.962}, {""date"": ""20231204"", ""kind"": ""CHoCH↓"", ""level"": 6.782}, {""date"": ""20231208"", ""kind"": ""BOS↓"", ""level"": 6.682}]",0.34,strong_down,0.63,1.82,0.67,tp_sys_ok,0.47,down,0.57
600433.SH,20240105,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240104"", ""detail"": ""冠豪高新:冠豪高新关于以集中竞价方式回购公司股份比例达到3%暨回购股份的进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240105"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20240105,3.406,20240116,3.196,-6.5504,7,SL_HIT,3.53,3.196,6.163,0.12919896640828377,-6.33074935400516,-1.0,down,20231225,3.34,BOS↓,3.45,retrace_fail,反抽收复(破位失败),13,8,BOS↓,20231225,"[{""date"": ""20231011"", ""kind"": ""CHoCH↓"", ""level"": 3.45}, {""date"": ""20231204"", ""kind"": ""BOS↓"", ""level"": 3.46}, {""date"": ""20231225"", ""kind"": ""BOS↓"", ""level"": 3.34}]",0.33,strong_down,0.44,1.93,0.51,tp_sys_ok,0.5,down,0.73
688171.SH,20240105,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240104"", ""detail"": ""纬德信息:广东信达律师事务所关于广东纬德信息科技股份有限公司实际控制人免于以要约""}, {""name"": ""入场(T+1)"", ""date"": ""20240105"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,KCB,20240105,15.657,20240116,14.714,-6.4065,7,SL_HIT,17.707,14.714,6.019,0.04566691256542299,-6.322152923480773,-1.0,down,20231220,16.374,BOS↓,16.481,retrace_ok,反抽受限(延续下跌),8,18,BOS↓,20231220,"[{""date"": ""20231106"", ""kind"": ""CHoCH↑"", ""level"": 16.998}, {""date"": ""20231205"", ""kind"": ""CHoCH↓"", ""level"": 16.782}, {""date"": ""20231220"", ""kind"": ""BOS↓"", ""level"": 16.374}]",0.3,strong_down,0.44,1.81,0.69,tp_sys_ok,0.53,down,0.7
688420.SH,20240105,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240104"", ""detail"": ""美腾科技:天津美腾科技股份有限公司关于以集中竞价交易方式回购公司股份的回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240105"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,KCB,20240105,25.397,20240118,23.255,-8.8198,9,SL_HIT,27.504,23.255,8.437,1.3644671553769694,-9.975249493453276,-1.0,down,20231218,24.954,BOS↓,26.104,retrace_fail,反抽收复(破位失败),3,15,BOS↓,20231218,"[{""date"": ""20231120"", ""kind"": ""CHoCH↑"", ""level"": 27.634}, {""date"": ""20231130"", ""kind"": ""CHoCH↓"", ""level"": 26.664}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 24.954}]",0.34,strong_down,0.42,1.96,0.54,tp_sys_ok,0.53,down,0.6
603156.SH,20240108,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240105"", ""detail"": ""养元饮品:养元饮品关于以集中竞价交易方式回购公司股份的回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240108"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20240108,16.386,20240123,16.386,0.9989,11,BE,21.052,14.928,8.902,13.276310714686756,-3.566842909520529,0.0,down,20231204,17.652,BOS↓,17.472,no_retrace,尚未反抽,29,30,BOS↓,20231204,"[{""date"": ""20231026"", ""kind"": ""CHoCH↑"", ""level"": 19.982}, {""date"": ""20231122"", ""kind"": ""CHoCH↓"", ""level"": 18.792}, {""date"": ""20231204"", ""kind"": ""BOS↓"", ""level"": 17.652}]",0.34,strong_down,0.48,1.9,0.7,tp_sys_ok,0.55,down,0.54
603258.SH,20240108,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240105"", ""detail"": ""电魂网络:关于以集中竞价交易方式首次回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240108"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20240108,22.26,20240122,19.671,-12.006,10,SL_HIT,27.815,19.671,11.629,0.9651776829895597,-14.173983553569936,-1.0,down,20231222,23.955,CHoCH↓,23.565,no_retrace,尚未反抽,17,7,CHoCH↓,20231222,"[{""date"": ""20230928"", ""kind"": ""BOS↓"", ""level"": 27.255}, {""date"": ""20231207"", ""kind"": ""CHoCH↑"", ""level"": 26.215}, {""date"": ""20231222"", ""kind"": ""CHoCH↓"", ""level"": 23.955}]",0.32,mild_down,0.44,1.78,0.6,tp_sys_ok,0.6,down,0.62
603888.SH,20240108,EVENT,2024,202401,insider-event,"[{""name"": ""披露日"", ""date"": ""20240105"", ""detail"": ""新华网:新华网股份有限公司回购股份管理制度""}, {""name"": ""入场(T+1)"", ""date"": ""20240108"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20240108,16.236,20240109,15.58,-4.4324,1,SL_HIT,21.288,15.58,4.041,1.0101010101010166,-4.717910815471771,-1.0,down,20231225,17.428,CHoCH↓,17.456,retrace_ok,反抽受限(延续下跌),20,17,CHoCH↓,20231225,"[{""date"": ""20231123"", ""kind"": ""CHoCH↓"", ""level"": 18.505}, {""date"": ""20231207"", ""kind"": ""CHoCH↑"", ""level"": 19.211}, {""date"": ""20231225"", ""kind"": ""CHoCH↓"", ""level"": 17.428}]",0.29,strong_down,0.43,1.87,0.67,tp_sys_ok,0.61,down,0.79
